year,manufacturer,fuelType,name,transmission,engine,mileage,listingPrice,variant,age
1952.0,Willys,Diesel,Willys M38 1952 for sale in Karachi,Manual,3300cc,"30,000 km",1199000.0,M38,73.0
2015.0,Suzuki,Petrol,Suzuki Swift 2015 for sale in Karachi,Manual,1300cc,"120,000 km",2500000.0,Swift,10.0
2005.0,Honda,Petrol,Honda Civic 2005 for sale in Karachi,Manual,1500cc,"180,000 km",1500000.0,Civic,20.0
2015.0,Suzuki,Petrol,Suzuki Mehran 2015 for sale in Karachi,Manual,800cc,"67,000 km",900000.0,Mehran,10.0
2020.0,Toyota,Petrol,Toyota Yaris Sedan 2020 for sale in Karachi,Automatic,1300cc,"84,000 km",4000000.0,Yaris Sedan,5.0
2025.0,Daihatsu,Petrol,Daihatsu Hijet 2025 for sale in Karachi,Automatic,660cc,105 km,2170000.0,Hijet,0.0
2019.0,Suzuki,Petrol,Suzuki Alto 2019 for sale in Karachi,Automatic,660cc,"78,000 km",2400000.0,Alto,6.0
1996.0,Suzuki,Petrol,Suzuki Khyber 1996 for sale in Karachi,Manual,1000cc,"90,000 km",470000.0,Khyber,29.0
2021.0,KIA,Petrol,KIA Carnival 2021 for sale in Karachi,Automatic,3500cc,"54,000 km",10800000.0,Carnival,4.0
2018.0,Honda,Petrol,Honda Civic 2018 for sale in Karachi,Automatic,1800cc,"55,000 km",4850000.0,Civic,7.0
1995.0,Toyota,Diesel,Toyota Land Cruiser 1995 for sale in Karachi,Automatic,4200cc,"155,000 km",4200000.0,Land Cruiser,30.0
2008.0,Honda,Petrol,Honda Civic 2008 for sale in Karachi,Manual,1800cc,"110,000 km",1760000.0,Civic,17.0
2021.0,Hyundai,Petrol,Hyundai Elantra 2021 for sale in Karachi,Automatic,2000cc,"59,800 km",6000000.0,Elantra,4.0
2021.0,Daihatsu,Petrol,Daihatsu Mira 2021 for sale in Karachi,Automatic,660cc,"38,000 km",3850000.0,Mira,4.0
2015.0,Suzuki,Petrol,Suzuki Cultus 2015 for sale in Karachi,Manual,1000cc,1 km,1365000.0,Cultus,10.0
2016.0,Honda,Petrol,Honda Civic 2016 for sale in Karachi,Automatic,1800cc,"161,000 km",3485000.0,Civic,9.0
2015.0,Toyota,Petrol,Toyota Passo 2015 for sale in Karachi,Automatic,1000cc,"99,800 km",3150000.0,Passo,10.0
2009.0,Toyota,Petrol,Toyota Vitz 2009 for sale in Karachi,Automatic,1000cc,"200,000 km",2450000.0,Vitz,16.0
2000.0,Suzuki,Petrol,Suzuki Mehran 2000 for sale in Karachi,Manual,800cc,"100,000 km",425000.0,Mehran,25.0
2022.0,Honda,Petrol,Honda Civic 2022 for sale in Karachi,Automatic,1500cc,"20,000 km",7650000.0,Civic,3.0
2016.0,Suzuki,Petrol,Suzuki Cultus 2016 for sale in Karachi,Manual,1000cc,"41,000 km",1530000.0,Cultus,9.0
2021.0,Nissan,Electric,Nissan Leaf 2021 for sale in Karachi,Automatic,cc,"56,000 km",6400000.0,Leaf,4.0
2021.0,Toyota,Petrol,Toyota Corolla 2021 for sale in Karachi,Automatic,1800cc,"61,554 km",6200000.0,Corolla,4.0
2011.0,Suzuki,Petrol,Suzuki Cultus 2011 for sale in Karachi,Manual,1000cc,"87,000 km",1300000.0,Cultus,14.0
2019.0,Isuzu,Diesel,Isuzu D-Max 2019 for sale in Karachi,Automatic,3000cc,"25,000 km",7500000.0,D-Max,6.0
2014.0,Honda,Petrol,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"69,642 km",4500000.0,Vezel,11.0
2016.0,Suzuki,Petrol,Suzuki Swift 2016 for sale in Karachi,Manual,1300cc,"88,000 km",2050000.0,Swift,9.0
2016.0,Daihatsu,Petrol,Daihatsu Mira 2016 for sale in Karachi,Automatic,660cc,"117,000 km",2575000.0,Mira,9.0
2020.0,Honda,Petrol,Honda City 2020 for sale in Karachi,Automatic,1300cc,"45,000 km",3980000.0,City,5.0
2023.0,Nissan,Petrol,Nissan Dayz 2023 for sale in Karachi,Automatic,660cc,"61,000 km",3700000.0,Dayz,2.0
1991.0,Toyota,Diesel,Toyota Surf 1991 for sale in Karachi,Automatic,3000cc,"155,800 km",2200000.0,Surf,34.0
2003.0,Suzuki,Petrol,Suzuki Cultus 2003 for sale in Karachi,Manual,1000cc,"100,000 km",730000.0,Cultus,22.0
2014.0,Daihatsu,Petrol,Daihatsu Mira 2014 for sale in Karachi,Automatic,660cc,"74,000 km",2250000.0,Mira,11.0
2004.0,Suzuki,Petrol,Suzuki Baleno 2004 for sale in Karachi,Manual,1300cc,"90,000 km",860000.0,Baleno,21.0
2021.0,Nissan,Petrol,Nissan Dayz 2021 for sale in Karachi,Automatic,660cc,"29,000 km",3500000.0,Dayz,4.0
2005.0,Toyota,Petrol,Toyota Land Cruiser 2005 for sale in Karachi,Automatic,4700cc,"140,000 km",6300000.0,Land Cruiser,20.0
2021.0,Toyota,Petrol,Toyota Hiace 2021 for sale in Karachi,Automatic,2700cc,"9,000 km",11500000.0,Hiace,4.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"66,000 km",4775000.0,Civic,8.0
2019.0,Suzuki,Petrol,Suzuki Jimny 2019 for sale in Karachi,Automatic,658cc,"53,000 km",4550000.0,Jimny,6.0
2021.0,Suzuki,Petrol,Suzuki Every Wagon 2021 for sale in Karachi,Automatic,660cc,"11,000 km",4000008.0,Every Wagon,4.0
2018.0,Daihatsu,Petrol,Daihatsu Mira 2018 for sale in Karachi,Automatic,660cc,"96,000 km",2860000.0,Mira,7.0
2024.0,Toyota,Petrol,Toyota Corolla 2024 for sale in Karachi,Automatic,1800cc,"36,000 km",7400000.0,Corolla,1.0
2013.0,Toyota,Petrol,Toyota Fortuner 2013 for sale in Karachi,Automatic,2700cc,"142,000 km",6400000.0,Fortuner,12.0
2021.0,Honda,Petrol,Honda City 2021 for sale in Karachi,Automatic,1300cc,"35,000 km",4080000.0,City,4.0
2017.0,Suzuki,Petrol,Suzuki Ravi 2017 for sale in Karachi,Manual,800cc,"39,638 km",1080000.0,Ravi,8.0
2013.0,Daihatsu,Petrol,Daihatsu Mira 2013 for sale in Karachi,Automatic,660cc,"88,000 km",2350000.0,Mira,12.0
2012.0,Suzuki,Petrol,Suzuki Alto 2012 for sale in Karachi,Automatic,660cc,"109,000 km",2000000.0,Alto,13.0
2013.0,Toyota,Petrol,Toyota Vitz 2013 for sale in Karachi,Automatic,1000cc,"102,356 km",2665000.0,Vitz,12.0
2025.0,Changan,Petrol,Changan Oshan X7 2025 for sale in Karachi,Automatic,1500cc,"9,700 km",9185000.0,Oshan X7,0.0
2008.0,Honda,Petrol,Honda Civic 2008 for sale in Karachi,Automatic,1800cc,"92,299 km",2280000.0,Civic,17.0
2018.0,Honda,Petrol,Honda Civic 2018 for sale in Karachi,Automatic,1800cc,"111,000 km",4900000.0,Civic,7.0
2013.0,Daihatsu,Petrol,Daihatsu Hijet 2013 for sale in Karachi,Automatic,660cc,"180,000 km",1800000.0,Hijet,12.0
2018.0,Honda,Petrol,Honda City 2018 for sale in Karachi,Automatic,1300cc,"90,000 km",3600000.0,City,7.0
2014.0,Toyota,Petrol,Toyota Corolla Axio 2014 for sale in Karachi,Automatic,1500cc,"150,000 km",4100000.0,Corolla Axio,11.0
2016.0,Toyota,Hybrid,Toyota Prius 2016 for sale in Karachi,Automatic,1800cc,"112,200 km",5700000.0,Prius,9.0
2025.0,Hyundai,Hybrid,Hyundai Santa Fe 2025 for sale in Karachi,Automatic,1600cc,"1,100 km",13500000.0,Santa Fe,0.0
2021.0,Honda,Petrol,Honda City 2021 for sale in Karachi,Automatic,1500cc,"45,500 km",3890000.0,City,4.0
2020.0,Toyota,Petrol,Toyota Yaris Hatchback 2020 for sale in Karachi,Automatic,1000cc,"37,000 km",4450000.0,Yaris Hatchback,5.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"130,000 km",3100000.0,Civic,12.0
2007.0,Suzuki,Petrol,Suzuki Alto 2007 for sale in Karachi,Manual,1000cc,"150,000 km",720000.0,Alto,18.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,"123,123 km",900000.0,Alto,16.0
2023.0,Honda,Petrol,Honda BR-V 2023 for sale in Karachi,Automatic,1500cc,"2,300 km",6050000.0,BR-V,2.0
2020.0,Honda,Petrol,Honda BR-V 2020 for sale in Karachi,Automatic,1500cc,"30,000 km",5000000.0,BR-V,5.0
2019.0,Suzuki,Petrol,Suzuki Alto 2019 for sale in Karachi,Automatic,660cc,"56,000 km",2380000.0,Alto,6.0
1989.0,Suzuki,Petrol,Suzuki Bolan 1989 for sale in Karachi,Manual,800cc,"63,721 km",300000.0,Bolan,36.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Manual,1300cc,"126,000 km",2950000.0,City,9.0
1998.0,Nissan,Petrol,Nissan Sunny 1998 for sale in Karachi,Manual,1300cc,"279,260 km",944000.0,Sunny,27.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"56,000 km",5300000.0,Raize,5.0
2017.0,Honda,Petrol,Honda Civic 2017 for sale in Karachi,Automatic,1800cc,"86,000 km",4725000.0,Civic,8.0
2021.0,Toyota,Petrol,Toyota Yaris Sedan 2021 for sale in Karachi,Automatic,1500cc,"57,000 km",4375000.0,Yaris Sedan,4.0
2025.0,Toyota,Petrol,Toyota Corolla 2025 for sale in Karachi,Automatic,1800cc,52 km,8000000.0,Corolla,0.0
2025.0,Toyota,Diesel,Toyota Hilux 2025 for sale in Karachi,Automatic,2800cc,47 km,16700000.0,Hilux,0.0
2019.0,Toyota,Petrol,Toyota Corolla 2019 for sale in Karachi,Automatic,1800cc,"70,000 km",5370000.0,Corolla,6.0
2022.0,MG,Petrol,MG HS 2022 for sale in Karachi,Automatic,1500cc,"59,000 km",6200000.0,HS,3.0
2018.0,Toyota,Petrol,Toyota Corolla 2018 for sale in Karachi,Automatic,1600cc,"108,570 km",4250000.0,Corolla,7.0
2010.0,Honda,Petrol,Honda City 2010 for sale in Karachi,Manual,1300cc,"203,310 km",2300000.0,City,15.0
2018.0,Suzuki,Petrol,Suzuki Ravi 2018 for sale in Karachi,Manual,800cc,"47,000 km",1120000.0,Ravi,7.0
2011.0,Suzuki,Petrol,Suzuki Cultus 2011 for sale in Karachi,Manual,1000cc,"83,223 km",1250000.0,Cultus,14.0
2010.0,Suzuki,Petrol,Suzuki Alto 2010 for sale in Karachi,Manual,1000cc,"130,724 km",1095000.0,Alto,15.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Manual,1000cc,"70,000 km",950000.0,Alto,16.0
2013.0,Honda,Petrol,Honda Civic 2013 for sale in Karachi,Automatic,1800cc,"117,000 km",3150000.0,Civic,12.0
2020.0,KIA,Petrol,KIA Sportage 2020 for sale in Karachi,Automatic,2000cc,"67,000 km",6285000.0,Sportage,5.0
2004.0,Suzuki,Petrol,Suzuki Cultus 2004 for sale in Karachi,Manual,1000cc,"109,640 km",710000.0,Cultus,21.0
2020.0,Suzuki,Petrol,Suzuki Cultus 2020 for sale in Karachi,Automatic,1000cc,"68,000 km",3200000.0,Cultus,5.0
2022.0,Honda,Petrol,Honda City 2022 for sale in Karachi,Automatic,1200cc,"28,000 km",4425000.0,City,3.0
2006.0,Toyota,Petrol,Toyota Wish 2006 for sale in Karachi,Automatic,1800cc,"273,000 km",2900000.0,Wish,19.0
2020.0,Toyota,Diesel,Toyota Hilux 2020 for sale in Karachi,Automatic,2800cc,"88,000 km",11250000.0,Hilux,5.0
2007.0,Daihatsu,Petrol,Daihatsu Cuore 2007 for sale in Karachi,Manual,800cc,"20,000 km",830000.0,Cuore,18.0
2012.0,Honda,Petrol,Honda Civic 2012 for sale in Karachi,Automatic,1800cc,"87,500 km",2700000.0,Civic,13.0
2013.0,Daihatsu,Petrol,Daihatsu Mira 2013 for sale in Karachi,Automatic,660cc,"121,000 km",2450000.0,Mira,12.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Manual,1300cc,"117,000 km",3000000.0,Corolla,11.0
2007.0,Toyota,Petrol,Toyota Rush 2007 for sale in Karachi,Automatic,1500cc,"120,000 km",2700000.0,Rush,18.0
2017.0,Suzuki,Petrol,Suzuki Bolan 2017 for sale in Karachi,Manual,800cc,"80,000 km",1180000.0,Bolan,8.0
2008.0,Suzuki,Petrol,Suzuki Bolan 2008 for sale in Karachi,Manual,800cc,"288,000 km",780000.0,Bolan,17.0
2004.0,Toyota,Petrol,Toyota Vitz 2004 for sale in Karachi,Automatic,1000cc,"76,000 km",2600000.0,Vitz,21.0
2022.0,Suzuki,Petrol,Suzuki Alto 2022 for sale in Karachi,Manual,660cc,"52,000 km",2400000.0,Alto,3.0
2022.0,Toyota,Diesel,Toyota Fortuner 2022 for sale in Karachi,Automatic,2800cc,"2,500 km",20000000.0,Fortuner,3.0
2020.0,Suzuki,Petrol,Suzuki Jimny 2020 for sale in Karachi,Automatic,658cc,"33,000 km",4900000.0,Jimny,5.0
2021.0,Honda,Petrol,Honda S660 2021 for sale in Karachi,Automatic,660cc,"81,000 km",6000000.0,S660,4.0
2017.0,Toyota,Petrol,Toyota Vitz 2017 for sale in Karachi,Automatic,1000cc,"67,000 km",3499999.0,Vitz,8.0
2008.0,Honda,Petrol,Honda Cross Road 2008 for sale in Karachi,Automatic,1800cc,"100,000 km",4600000.0,Cross Road,17.0
2017.0,Suzuki,Petrol,Suzuki Bolan 2017 for sale in Karachi,Manual,800cc,"160,000 km",1500000.0,Bolan,8.0
2013.0,Toyota,Hybrid,Toyota Camry 2013 for sale in Karachi,Automatic,2500cc,"129,000 km",6100000.0,Camry,12.0
2015.0,Daihatsu,Petrol,Daihatsu Mira 2015 for sale in Karachi,Automatic,660cc,"90,000 km",2170000.0,Mira,10.0
2006.0,Suzuki,Petrol,Suzuki Every 2006 for sale in Karachi,Automatic,660cc,"150,000 km",1375000.0,Every,19.0
2007.0,Toyota,Petrol,Toyota Allion 2007 for sale in Karachi,Automatic,1500cc,"99,500 km",3500000.0,Allion,18.0
2020.0,Toyota,Petrol,Toyota Corolla 2020 for sale in Karachi,Automatic,1600cc,"104,417 km",5000000.0,Corolla,5.0
2017.0,Suzuki,Petrol,Suzuki Cultus 2017 for sale in Karachi,Manual,1000cc,"72,000 km",2250000.0,Cultus,8.0
2005.0,Honda,Petrol,Honda Civic 2005 for sale in Karachi,Automatic,1500cc,"158,700 km",1675000.0,Civic,20.0
2022.0,Toyota,Diesel,Toyota Hilux 2022 for sale in Karachi,Automatic,2800cc,"70,000 km",11500000.0,Hilux,3.0
2005.0,Suzuki,Petrol,Suzuki Alto 2005 for sale in Karachi,Manual,1000cc,"250,000 km",850000.0,Alto,20.0
2023.0,Changan,Petrol,Changan Karvaan 2023 for sale in Karachi,Manual,1200cc,"13,937 km",2960000.0,Karvaan,2.0
2013.0,Toyota,Petrol,Toyota Corolla 2013 for sale in Karachi,Automatic,1600cc,"101,500 km",3030000.0,Corolla,12.0
2010.0,Toyota,Hybrid,Toyota Prius 2010 for sale in Karachi,Automatic,1500cc,"100,000 km",2850000.0,Prius,15.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"75,000 km",975000.0,Cultus,18.0
2018.0,Toyota,Petrol,Toyota Fortuner 2018 for sale in Karachi,Automatic,2700cc,"88,000 km",10900000.0,Fortuner,7.0
2011.0,Suzuki,Petrol,Suzuki Bolan 2011 for sale in Karachi,Manual,800cc,"200,000 km",850000.0,Bolan,14.0
2024.0,Toyota,Petrol,Toyota Corolla Cross 2024 for sale in Karachi,Automatic,1800cc,"19,000 km",7700000.0,Corolla Cross,1.0
2018.0,Nissan,Petrol,Nissan Dayz 2018 for sale in Karachi,Automatic,660cc,"69,000 km",2325000.0,Dayz,7.0
2017.0,Honda,Petrol,Honda City 2017 for sale in Karachi,Automatic,1500cc,"92,000 km",3500000.0,City,8.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Automatic,660cc,"96,687 km",1500000.0,Alto,16.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"42,000 km",950000.0,Cultus,18.0
2010.0,Toyota,Petrol,Toyota Prado 2010 for sale in Karachi,Automatic,2700cc,"85,151 km",14400000.0,Prado,15.0
2021.0,Hyundai,Petrol,Hyundai Tucson 2021 for sale in Karachi,Automatic,2000cc,"30,000 km",6850000.0,Tucson,4.0
2014.0,Toyota,Hybrid,Toyota Harrier 2014 for sale in Karachi,Automatic,2500cc,"88,000 km",10000000.0,Harrier,11.0
2022.0,Hyundai,Petrol,Hyundai Elantra 2022 for sale in Karachi,Automatic,2000cc,"29,950 km",6150000.0,Elantra,3.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Automatic,1300cc,"80,000 km",3650000.0,Corolla,9.0
2013.0,Toyota,Petrol,Toyota Prado 2013 for sale in Karachi,Automatic,2700cc,"114,000 km",15200000.0,Prado,12.0
2003.0,Toyota,Petrol,Toyota Mark II 2003 for sale in Karachi,Automatic,2000cc,"100,000 km",2350000.0,Mark II,22.0
2001.0,Hyundai,Petrol,Hyundai Santro 2001 for sale in Karachi,Automatic,1000cc,"200,000 km",650000.0,Santro,24.0
2007.0,Chevrolet,Petrol,Chevrolet Joy 2007 for sale in Karachi,Manual,1000cc,"150,000 km",650000.0,Joy,18.0
2015.0,Daihatsu,Petrol,Daihatsu Mira 2015 for sale in Karachi,Automatic,660cc,"131,600 km",2450000.0,Mira,10.0
2016.0,Honda,Petrol,Honda City 2016 for sale in Karachi,Manual,1300cc,"75,000 km",3100000.0,City,9.0
2008.0,Toyota,Petrol,Toyota Town Ace 2008 for sale in Karachi,Manual,1500cc,"171,000 km",1850000.0,Town Ace,17.0
2021.0,KIA,Petrol,KIA Sportage 2021 for sale in Karachi,Automatic,2000cc,"34,000 km",7100000.0,Sportage,4.0
2015.0,Nissan,Petrol,Nissan Dayz 2015 for sale in Karachi,Automatic,660cc,"100,000 km",2300008.0,Dayz,10.0
2018.0,Toyota,Petrol,Toyota Land Cruiser 2018 for sale in Karachi,Automatic,4600cc,"67,150 km",36600000.0,Land Cruiser,7.0
2022.0,Suzuki,Hybrid,Suzuki Wagon R 2022 for sale in Karachi,Automatic,660cc,590 km,4760000.0,Wagon R,3.0
2008.0,Suzuki,Petrol,Suzuki Alto 2008 for sale in Karachi,Manual,1000cc,"60,000 km",900000.0,Alto,17.0
2021.0,Toyota,Petrol,Toyota Yaris Hatchback 2021 for sale in Karachi,Automatic,996cc,"37,500 km",5150000.0,Yaris Hatchback,4.0
2022.0,Toyota,Petrol,Toyota Yaris Hatchback 2022 for sale in Karachi,Automatic,1000cc,"49,000 km",4650000.0,Yaris Hatchback,3.0
2018.0,Toyota,Petrol,Toyota Fortuner 2018 for sale in Karachi,Automatic,2700cc,"76,000 km",11100000.0,Fortuner,7.0
2017.0,Toyota,Petrol,Toyota Corolla 2017 for sale in Karachi,Automatic,1600cc,"82,000 km",4350000.0,Corolla,8.0
1986.0,Daihatsu,Petrol,Daihatsu Charade 1986 for sale in Karachi,Manual,1000cc,"135,000 km",280000.0,Charade,39.0
2011.0,Suzuki,Petrol,Suzuki Mehran 2011 for sale in Karachi,Manual,800cc,"32,000 km",800000.0,Mehran,14.0
2020.0,Honda,Petrol,Honda City 2020 for sale in Karachi,Automatic,1300cc,"80,000 km",3800000.0,City,5.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Automatic,1600cc,"96,691 km",3200000.0,Corolla,13.0
2024.0,Peugeot,Petrol,Peugeot 2008 2024 for sale in Karachi,Automatic,1200cc,"3,500 km",6800000.0,2008,1.0
2011.0,Toyota,Hybrid,Toyota Prius 2011 for sale in Karachi,Automatic,1800cc,"117,000 km",4250000.0,Prius,14.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"88,000 km",4050000.0,Vezel,11.0
2020.0,Toyota,Petrol,Toyota Vitz 2020 for sale in Karachi,Automatic,1000cc,"29,000 km",4450000.0,Vitz,5.0
2015.0,Toyota,Hybrid,Toyota Aqua 2015 for sale in Karachi,Automatic,1500cc,"125,000 km",3790000.0,Aqua,10.0
2024.0,Peugeot,Petrol,Peugeot 2008 2024 for sale in Karachi,Automatic,1200cc,"5,700 km",6499000.0,2008,1.0
2022.0,Suzuki,Hybrid,Suzuki Wagon R 2022 for sale in Karachi,Automatic,660cc,"4,500 km",4150000.0,Wagon R,3.0
2005.0,Toyota,Petrol,Toyota Corolla 2005 for sale in Karachi,Manual,1800cc,"98,000 km",1750000.0,Corolla,20.0
2020.0,Toyota,Petrol,Toyota Raize 2020 for sale in Karachi,Automatic,1000cc,"23,000 km",6250000.0,Raize,5.0
2011.0,Suzuki,Petrol,Suzuki Cultus 2011 for sale in Karachi,Manual,1000cc,1 km,1140000.0,Cultus,14.0
2014.0,Toyota,Petrol,Toyota Corolla 2014 for sale in Karachi,Manual,1300cc,"860,000 km",3050000.0,Corolla,11.0
2013.0,Honda,Petrol,Honda City 2013 for sale in Karachi,Manual,1300cc,"96,000 km",2480000.0,City,12.0
2014.0,Toyota,Hybrid,Toyota Aqua 2014 for sale in Karachi,Automatic,1500cc,"102,000 km",3300000.0,Aqua,11.0
2021.0,MG,Petrol,MG HS 2021 for sale in Karachi,Automatic,1500cc,"15,000 km",6800000.0,HS,4.0
2022.0,Toyota,Petrol,Toyota Yaris Sedan 2022 for sale in Karachi,Manual,1300cc,"16,100 km",4200000.0,Yaris Sedan,3.0
2020.0,Suzuki,Petrol,Suzuki Cultus 2020 for sale in Karachi,Automatic,1000cc,"64,000 km",3175000.0,Cultus,5.0
2001.0,Suzuki,Petrol,Suzuki Cultus 2001 for sale in Karachi,Manual,1000cc,"150,000 km",720000.0,Cultus,24.0
2020.0,Toyota,Hybrid,Toyota Corolla 2020 for sale in Karachi,Automatic,1800cc,"42,543 km",8600000.0,Corolla,5.0
2009.0,Suzuki,Petrol,Suzuki Mehran 2009 for sale in Karachi,Manual,800cc,"800,000 km",660000.0,Mehran,16.0
2016.0,Suzuki,Petrol,Suzuki Mehran 2016 for sale in Karachi,Manual,796cc,"60,000 km",1180000.0,Mehran,9.0
1984.0,Honda,Petrol,Honda Civic 1984 for sale in Karachi,Manual,1300cc,"300,000 km",270000.0,Civic,41.0
1998.0,Honda,Petrol,Honda City 1998 for sale in Karachi,Manual,1300cc,"260,000 km",800000.0,City,27.0
2007.0,Daihatsu,Petrol,Daihatsu Cuore 2007 for sale in Karachi,Manual,800cc,"200,000 km",750000.0,Cuore,18.0
2009.0,Suzuki,Petrol,Suzuki Alto 2009 for sale in Karachi,Automatic,660cc,"115,000 km",1650000.0,Alto,16.0
2022.0,Toyota,Petrol,Toyota Roomy 2022 for sale in Karachi,Automatic,1000cc,"100,300 km",3800000.0,Roomy,3.0
2005.0,Mercedes Benz,Petrol,Mercedes Benz E Class 2005 for sale in Karachi,Automatic,2600cc,"82,000 km",5950000.0,Benz E Class,20.0
2020.0,Suzuki,Petrol,Suzuki Every Wagon 2020 for sale in Karachi,Automatic,660cc,"64,000 km",3250000.0,Every Wagon,5.0
2007.0,Suzuki,Petrol,Suzuki Cultus 2007 for sale in Karachi,Manual,1000cc,"210,000 km",970000.0,Cultus,18.0
2013.0,Toyota,Hybrid,Toyota Aqua 2013 for sale in Karachi,Automatic,1500cc,"148,000 km",2950000.0,Aqua,12.0
2021.0,Honda,Petrol,Honda City 2021 for sale in Karachi,Automatic,1500cc,"31,000 km",4850000.0,City,4.0
2011.0,Toyota,Petrol,Toyota Land Cruiser 2011 for sale in Karachi,Automatic,4600cc,"97,254 km",27300000.0,Land Cruiser,14.0
2017.0,Toyota,Petrol,Toyota Prado 2017 for sale in Karachi,Automatic,2700cc,"39,000 km",26600000.0,Prado,8.0
2014.0,Honda,Hybrid,Honda Vezel 2014 for sale in Karachi,Automatic,1500cc,"101,000 km",3730000.0,Vezel,11.0
2005.0,Daihatsu,Petrol,Daihatsu Cuore 2005 for sale in Karachi,Manual,800cc,"100,000 km",725000.0,Cuore,20.0
2008.0,Suzuki,Petrol,Suzuki Cultus 2008 for sale in Karachi,Manual,1000cc,"48,000 km",1080000.0,Cultus,17.0
2012.0,Toyota,Petrol,Toyota Corolla 2012 for sale in Karachi,Manual,1300cc,"163,000 km",3000000.0,Corolla,13.0
2015.0,Toyota,Hybrid,Toyota Aqua 2015 for sale in Karachi,Automatic,1500cc,"126,500 km",3795000.0,Aqua,10.0
2003.0,Honda,Petrol,Honda Civic 2003 for sale in Karachi,Manual,1600cc,"263,000 km",1350000.0,Civic,22.0
1987.0,Honda,Petrol,Honda Civic 1987 for sale in Karachi,Manual,1300cc,"310,000 km",400000.0,Civic,38.0
2017.0,Toyota,Hybrid,Toyota Vitz 2017 for sale in Karachi,Automatic,1500cc,"79,500 km",4750000.0,Vitz,8.0
2018.0,Honda,Petrol,Honda City 2018 for sale in Karachi,Automatic,1500cc,"74,000 km",3545000.0,City,7.0
2016.0,Toyota,Petrol,Toyota Corolla 2016 for sale in Karachi,Manual,1300cc,"97,000 km",3180000.0,Corolla,9.0
2000.0,Suzuki,Petrol,Suzuki Mehran 2000 for sale in Karachi,Manual,800cc,1 km,500000.0,Mehran,25.0
2008.0,Suzuki,Petrol,Suzuki Mehran 2008 for sale in Karachi,Manual,800cc,"34,297 km",610000.0,Mehran,17.0
2004.0,Hyundai,Petrol,Hyundai Santro 2004 for sale in Karachi,Manual,1000cc,"195,000 km",850000.0,Santro,21.0
2020.0,Daihatsu,Petrol,Daihatsu Rocky 2020 for sale in Karachi,Automatic,1000cc,"30,000 km",6250000.0,Rocky,5.0
2003.0,Suzuki,Petrol,Suzuki Mehran 2003 for sale in Karachi,Manual,800cc,"100,000 km",445000.0,Mehran,22.0
2009.0,Suzuki,Petrol,Suzuki Cultus 2009 for sale in Karachi,Manual,1000cc,"85,000 km",1090000.0,Cultus,16.0
2015.0,Suzuki,Petrol,Suzuki Cultus 2015 for sale in Karachi,Manual,1000cc,"86,200 km",1450000.0,Cultus,10.0
2002.0,Toyota,Petrol,Toyota Premio 2002 for sale in Karachi,Automatic,1500cc,"260,000 km",2050000.0,Premio,23.0
2021.0,Changan,Petrol,Changan Karvaan 2021 for sale in Karachi,Manual,1000cc,"77,000 km",2200000.0,Karvaan,4.0
2013.0,Toyota,Petrol,Toyota Corolla 2013 for sale in Karachi,Manual,1300cc,"115,000 km",2850000.0,Corolla,12.0
2008.0,Suzuki,Petrol,Suzuki Bolan 2008 for sale in Karachi,Manual,800cc,"1,000,000 km",650000.0,Bolan,17.0
2025.0,Suzuki,Petrol,Suzuki Alto 2025 for sale in Karachi,Automatic,660cc,"1,000 km",3400000.0,Alto,0.0
2014.0,Suzuki,Petrol,Suzuki Cultus 2014 for sale in Karachi,Manual,1000cc,"77,000 km",1350000.0,Cultus,11.0
2025.0,Changan,Petrol,Changan Karvaan 2025 for sale in Karachi,Manual,1000cc,"80,000 km",3050000.0,Karvaan,0.0
